Movie_ID,Title,Weighted_Rating,Director(s),Cast,Genres
176,Khuda Haafiz,7.138305348384275,['Faruk Kabir'],"['Vidyut Jammwal', 'Shivaleeka Oberoi', 'Annu Kapoor']","['Action, Adventure, Drama']"
177,Raid,7.13408089363133,['Raj Kumar Gupta'],"['Ajay Devgn', ""Ileana D'Cruz"", 'Amit Bimrot']","['Action, Crime, Drama']"
178,Kesari,7.131611218389486,['Anurag Singh'],"['Akshay Kumar', 'Parineeti Chopra', 'Suvinder Vicky']","['Action, Drama, History']"
179,Golmaal: Fun Unlimited,7.13012167347023,['Rohit Shetty'],"['Ajay Devgn', 'Arshad Warsi', 'Sharman Joshi']","['Action, Comedy, Drama']"
180,Baghban,7.129573284012602,['Ravi Chopra'],"['Amitabh Bachchan', 'Hema Malini', 'Salman Khan']","['Drama, Romance']"
181,Tamasha,7.1295709553365025,['Imtiaz Ali'],"['Deepika Padukone', 'Ranbir Kapoor', 'Sushma Seth']","['Comedy, Drama, Romance']"
182,Khakee,7.12477548324025,['Rajkumar Santoshi'],"['Amitabh Bachchan', 'Akshay Kumar', 'Ajay Devgn']","['Action, Crime, Drama']"
183,Hichki,7.123481780147739,['Siddharth Malhotra'],"['Asif Basra', 'Rani Mukerji', 'Neeraj Kabi']","['Comedy, Drama']"
184,Dasvidaniya,7.120985640411381,['Shashant Shah'],"['Vinay Pathak', 'Sarita Joshi', 'Rajat Kapoor']","['Comedy, Drama']"
185,Bhool Bhulaiyaa,7.1174518017015185,['Priyadarshan'],"['Akshay Kumar', 'Vidya Balan', 'Shiney Ahuja']","['Comedy, Horror, Mystery']"
186,Mera Naam Joker,7.114395381534184,['Raj Kapoor'],"['Raj Kapoor', 'Manoj Kumar', 'Simi Garewal']","['Comedy, Drama']"
187,Rab Ne Bana Di Jodi,7.108224295163195,['Aditya Chopra'],"['Shah Rukh Khan', 'Anushka Sharma', 'Vinay Pathak']","['Comedy, Drama, Music']"
188,Qayamat Se Qayamat Tak,7.107050272808372,['Mansoor Khan'],"['Aamir Khan', 'Juhi Chawla', 'Goga Kapoor']","['Drama, Musical, Romance']"
189,Talaash,7.098181515193191,['Reema Kagti'],"['Priyamvada Narayanan', 'Aamir Khan', 'Kareena Kapoor']","['Crime, Drama, Mystery']"
190,Psycho Raman,7.095364530055074,['Anurag Kashyap'],"['Nawazuddin Siddiqui', 'Vicky Kaushal', 'Sobhita Dhulipala']","['Crime, Drama, Thriller']"
191,Don,7.084590264359276,['Farhan Akhtar'],"['Shah Rukh Khan', 'Priyanka Chopra Jonas', 'Arjun Rampal']","['Action, Crime, Thriller']"
192,Chachi 420,7.079067453594151,['Kamal Haasan'],"['Kamal Haasan', 'Amrish Puri', 'Om Puri']","['Comedy, Drama, Family']"
193,Aankhen,7.0790470858475505,['Vipul Amrutlal Shah'],"['Amitabh Bachchan', 'Akshay Kumar', 'Sushmita Sen']","['Crime, Drama, Thriller']"
194,Rehnaa Hai Terre Dil Mein,7.077436194072197,['Gautham Vasudev Menon'],"['Madhavan', 'Saif Ali Khan', 'Dia Mirza']","['Musical, Romance']"
195,The Sky Is Pink,7.075993431468287,['Shonali Bose'],"['Priyanka Chopra Jonas', 'Farhan Akhtar', 'Zaira Wasim']","['Drama, Romance']"
196,Bajirao Mastani,7.074612675523565,['Sanjay Leela Bhansali'],"['Ranveer Singh', 'Deepika Padukone', 'Priyanka Chopra Jonas']","['Action, Drama, History']"
197,Laal Rang,7.0738992977430595,['Syed Ahmad Afzal'],"['Randeep Hooda', 'Akshay Oberoi', 'Rajniesh Duggall']","['Comedy, Crime, Drama']"
198,Fanaa,7.072309192891697,['Kunal Kohli'],"['Aamir Khan', 'Kajol', 'Rishi Kapoor']","['Action, Drama, Romance']"
199,Rangeela,7.071771226329474,['Ram Gopal Varma'],"['Urmila Matondkar', 'Aamir Khan', 'Jackie Shroff']","['Comedy, Drama, Musical']"
200,Manorama: Six Feet Under,7.070141824043706,['Navdeep Singh'],"['Abhay Deol', 'Gul Panag', 'Raima Sen']","['Crime, Drama, Mystery']"
201,Sadma,7.068133803195666,['Balu Mahendra'],"['Kamal Haasan', 'Sridevi', 'Gulshan Grover']","['Drama, Romance']"
202,Bhavesh Joshi Superhero,7.065967325428981,['Vikramaditya Motwane'],"['Harshvardhan Kapoor', 'Priyanshu Painyuli', 'Ashish Verma']","['Action, Crime, Drama']"
203,Peepli [Live],7.0659010118975,['Anusha Rizvi'],"['Mahmood Farooqui', 'Omkar Das Manikpuri', 'Raghuvir Yadav']","['Comedy, Drama']"
204,Hazaaron Khwaishein Aisi,7.061251816850378,['Sudhir Mishra'],"['Kay Kay Menon', 'Shiney Ahuja', 'Chitrangda Singh']",['Drama']
205,Life in a Metro,7.051919761784531,['Anurag Basu'],"['Dharmendra', 'Irrfan Khan', 'Konkona Sen Sharma']","['Comedy, Drama, Romance']"
206,Raat Akeli Hai,7.049949452402728,['Honey Trehan'],"['Nawazuddin Siddiqui', 'Radhika Apte', 'Aditya Srivastav']","['Crime, Drama, Mystery']"
207,Holiday: A Soldier is Never Off Duty,7.049360797487596,['A.R. Murugadoss'],"['Akshay Kumar', 'Sonakshi Sinha', 'Freddy Daruwala']","['Action, Thriller']"
208,Mumbai Meri Jaan,7.047709861991696,['Nishikant Kamat'],"['Paresh Rawal', 'Kay Kay Menon', 'Irrfan Khan']",['Drama']
209,Sanam Teri Kasam,7.039745049258883,['Radhika Rao'],"['Vinay Sapru', 'Harshvardhan Rane', 'Mawra Hocane']","['Drama, Musical, Romance']"
210,Lootera,7.037758884559776,['Vikramaditya Motwane'],"['Ranveer Singh', 'Sonakshi Sinha', 'Barun Chanda']","['Drama, Romance']"
211,Jolly LLB 2,7.031356203510152,['Subhash Kapoor'],"['Akshay Kumar', 'Huma Qureshi', 'Saurabh Shukla']","['Comedy, Drama']"
212,Lucifer,7.028169915209583,['Prithviraj Sukumaran'],"['Mohanlal', 'Vivek Oberoi', 'Manju Warrier']","['Action, Crime, Drama']"
213,Kaagaz,7.02607999546324,['Satish Kaushik'],"['Pankaj Tripathi', 'Monal Gajjar', 'Satish Kaushik']","['Biography, Comedy, Drama']"
214,Don 2,7.023489115146084,['Farhan Akhtar'],"['Shah Rukh Khan', 'Florian Lukas', 'Om Puri']","['Action, Crime, Thriller']"
215,The White Tiger,7.022684494825494,['Ramin Bahrani'],"['Adarsh Gourav', 'Rajkummar Rao', 'Priyanka Chopra Jonas']","['Crime, Drama']"
216,Dhamaal,7.022234291683983,['Indra Kumar'],"['Sanjay Dutt', 'Riteish Deshmukh', 'Arshad Warsi']","['Action, Adventure, Comedy']"
217,I Am Kalam,7.015673720593858,['Nila Madhab Panda'],"['Nilamadhab Panda', 'Gulshan Grover', 'Harsh Mayar']","['Comedy, Drama, Family']"
218,Yeh Jawaani Hai Deewani,7.004698171649129,['Ayan Mukherjee'],"['Ranbir Kapoor', 'Deepika Padukone', 'Aditya Roy Kapoor']","['Drama, Musical, Romance']"
219,Sir,7.004469860478634,['Rohena Gera'],"['Tillotama Shome', 'Vivek Gomber', 'Geetanjali Kulkarni']","['Drama, Romance']"
220,Bawarchi,7.001281128885344,['Hrishikesh Mukherjee'],"['Rajesh Khanna', 'Jaya Bachchan', 'Usha Kiran']","['Comedy, Musical, Drama']"
221,Toilet: A Love Story,6.999716246765854,['Shree Narayan Singh'],"['Anupam Kher', 'Akshay Kumar', 'Bhumi Pednekar']","['Comedy, Drama']"
222,Bala,6.995302292626537,['Amar Kaushik'],"['Ayushmann Khurrana', 'Bhumi Pednekar', 'Yami Gautam']",['Comedy']
223,Shiva,6.993138307630208,['Ram Gopal Varma'],"['Nagarjuna Akkineni', 'Amala Akkineni', 'Raghuvaran']","['Action, Crime, Drama']"
224,Te3n,6.9902840373436375,['Ribhu Dasgupta'],"['Amitabh Bachchan', 'Nawazuddin Siddiqui', 'Vidya Balan']","['Drama, Mystery, Thriller']"
225,"Amar, Akbar and Anthony",6.988966244283268,['Manmohan Desai'],"['Vinod Khanna', 'Rishi Kapoor', 'Amitabh Bachchan']","['Action, Comedy, Drama']"
226,Children's Party,6.987015529014616,['Vikas Bahl'],"['Nitesh Tiwari', 'Irfan Khan', 'Sanath Menon']","['Comedy, Drama, Family']"
227,GOLD,6.986472753838349,['Reema Kagti'],"['Akshay Kumar', 'Mouni Roy', 'Kunal Kapoor']","['Drama, History, Sport']"
228,Mardaani,6.98607814221022,['Pradeep Sarkar'],"['Rani Mukerji', 'Tahir Raj Bhasin', 'Priyanka Sharma']","['Action, Crime, Drama']"
229,Angrezi Medium,6.981585378319497,['Homi Adajania'],"['Irrfan Khan', 'Radhika Madan', 'Kareena Kapoor']","['Comedy, Drama']"
230,When Love Calls,6.97694012686645,['Sooraj R. Barjatya'],"['Salman Khan', 'Bhagyashree', 'Alok Nath']","['Drama, Musical, Romance']"
231,Ek Hasina Thi,6.9716888644597255,['Sriram Raghavan'],"['Saif Ali Khan', 'Urmila Matondkar', 'Seema Biswas']","['Crime, Drama, Mystery']"
232,Yuva,6.970362251568806,['Mani Ratnam'],"['Ajay Devgn', 'Abhishek Bachchan', 'Rani Mukerji']","['Action, Drama, Thriller']"
233,Mohabbatein,6.968400021396509,['Aditya Chopra'],"['Amitabh Bachchan', 'Shah Rukh Khan', 'Uday Chopra']","['Musical, Drama, Romance']"
234,Kabir Singh,6.967297462532752,['Sandeep Reddy Vanga'],"['Shahid Kapoor', 'Kiara Advani', 'Nikita Dutta']","['Action, Drama, Romance']"
235,Ghulam,6.965799267060505,['Vikram Bhatt'],"['Aamir Khan', 'Rani Mukerji', 'Rajit Kapoor']","['Action, Crime, Drama']"
236,Band Baaja Baaraat,6.964432136321267,['Maneesh Sharma'],"['Ranveer Singh', 'Anushka Sharma', 'Ranjit Batra']","['Comedy, Drama, Romance']"
237,Mardaani 2,6.955639450921392,['Gopi Puthran'],"['Sunny Hinduja', 'Rani Mukerji', 'Rajesh Sharma']","['Action, Crime, Drama']"
238,Kaabil,6.954138042339395,['Sanjay Gupta'],"['Hrithik Roshan', 'Yami Gautam', 'Ronit Roy']","['Action, Crime, Drama']"
239,Rustom,6.95064919513291,['Dharmendra Suresh Desai'],"['Manoj Bajpayee', 'Akshay Kumar', 'Sharad Kelkar']","['Crime, Drama, Thriller']"
240,Awaara,6.9496329317159,['Raj Kapoor'],"['Raj Kapoor', 'Nargis', 'Prithviraj Kapoor']","['Drama, Musical, Romance']"
241,Pyaar Ka Punchnama 2,6.946550377366643,['Luv Ranjan'],"['Kartik Aaryan', 'Omkar Kapoor', 'Sunny Singh Nijjar']","['Comedy, Drama, Romance']"
242,Har Kisse Ke Hisse: Kaamyaab,6.9452658750113105,['Hardik Mehta'],"['Sanjay Mishra', 'Deepak Dobriyal', 'Sarika Singh']",['Drama']
243,Gabbar is Back,6.9445601501593766,['Radha Krishna Jagarlamudi'],"['Akshay Kumar', 'Shruti Haasan', 'Kareena Kapoor']","['Action, Comedy, Crime']"
244,Ishqiya,6.9425577977652,['Abhishek Chaubey'],"['Vidya Balan', 'Naseeruddin Shah', 'Arshad Warsi']","['Comedy, Drama, Romance']"
245,Gunda,6.940251351410187,['Kanti Shah'],"['Mithun Chakraborty', 'Mukesh Rishi', 'Mohan Joshi']","['Action, Comedy, Crime']"
246,Koi... Mil Gaya,6.936981153391876,['Rakesh Roshan'],"['Hrithik Roshan', 'Rekha', 'Preity Zinta']","['Action, Drama, Romance']"
247,Namastey London,6.929953576055911,['Vipul Amrutlal Shah'],"['Akshay Kumar', 'Katrina Kaif', 'Rishi Kapoor']","['Comedy, Drama, Romance']"
248,Rainbow,6.927246488901266,['Nagesh Kukunoor'],"['Krrish Chhabria', 'Hetal Gada', 'Vipin Sharma']","['Comedy, Drama']"
249,Chintu Ka Birthday,6.926349663532655,['Devanshu Singh'],"['Satyanshu Singh', 'Vinay Pathak', 'Tillotama Shome']","['Drama, War']"
250,Socha Na Tha,6.925495362781716,['Imtiaz Ali'],"['Abhay Deol', 'Ayesha Takia', 'Ayesha Jhulka']","['Comedy, Drama, Romance']"
251,Taxi No. 9 2 11: Nau Do Gyarah,6.923921071271993,['Milan Luthria'],"['John Abraham', 'Nana Patekar', 'Sonali Kulkarni']","['Comedy, Drama, Thriller']"
252,Mom,6.923233371786329,['Ravi Udyawar'],"['Sridevi', 'Sajal Ali', 'Akshaye Khanna']","['Crime, Drama, Thriller']"
253,Sonu Ke Titu Ki Sweety,6.9230440120516095,['Luv Ranjan'],"['Kartik Aaryan', 'Nushrat Bharucha', 'Sunny Singh Nijjar']","['Comedy, Romance']"
254,Yeh Saali Aashiqui,6.919498910806816,['Cherag Ruparel'],"['Vardhan Puri', 'Shivaleeka Oberoi', 'Ruslaan Mumtaz']","['Drama, Romance, Thriller']"
255,Fan,6.918545050832968,['Maneesh Sharma'],"['Shah Rukh Khan', 'Sayani Gupta', 'Shriya Pilgaonkar']","['Action, Drama, Thriller']"
256,N.H 10,6.916696276379063,['Navdeep Singh'],"['Anushka Sharma', 'Neil Bhoopalam', 'Darshan Kumaar']","['Action, Crime, Drama']"
257,Sultan,6.915834711086796,['Ali Abbas Zafar'],"['Salman Khan', 'Kubbra Sait', 'Anushka Sharma']","['Action, Drama, Sport']"
258,Pareeksha,6.906459317320282,['Prakash Jha'],"['Adil Hussain', 'Priyanka Bose', 'Shourya Deep']",['Drama']
259,Wazir,6.904574480013303,['Bejoy Nambiar'],"['Amitabh Bachchan', 'Farhan Akhtar', 'Aditi Rao Hydari']","['Action, Crime, Drama']"
260,Table No. 21,6.903151177955214,['Aditya Datt'],"['Paresh Rawal', 'Rajeev Khandelwal', 'Tina Desai']","['Adventure, Drama, Thriller']"
261,In Your Name,6.902874792872546,['Satish Kaushik'],"['Salman Khan', 'Bhoomika Chawla', 'Sachin Khedekar']","['Action, Drama, Romance']"
262,An Insignificant Man,6.900905325283466,['Khushboo Ranka'],"['Vinay Shukla', 'Arvind Kejriwal', 'Saurabh Bhardwaj']","['Documentary, Thriller']"
263,Court,6.900615222512101,['Chaitanya Tamhane'],"['Vira Sathidar', 'Vivek Gomber', 'Geetanjali Kulkarni']",['Drama']
264,Parched,6.900249115386851,['Leena Yadav'],"['Tannishtha Chatterjee', 'Radhika Apte', 'Surveen Chawla']",['Drama']
265,Paa,6.898761628835036,['R. Balki'],"['Amitabh Bachchan', 'Abhishek Bachchan', 'Vidya Balan']","['Comedy, Drama']"
266,Main Hoon Na,6.89592757480057,['Farah Khan'],"['Shah Rukh Khan', 'Sushmita Sen', 'Sunil Shetty']","['Action, Comedy, Drama']"
267,Rajneeti,6.894057551844701,['Prakash Jha'],"['Ranbir Kapoor', 'Ajay Devgn', 'Nana Patekar']","['Crime, Drama, Thriller']"
268,No One Killed Jessica,6.892624550788926,['Raj Kumar Gupta'],"['Rani Mukerji', 'Vidya Balan', 'Myra Karn']","['Biography, Crime, Drama']"
269,Kaun?,6.888747070922465,['Ram Gopal Varma'],"['Urmila Matondkar', 'Manoj Bajpayee', 'Sushant Singh']","['Mystery, Thriller']"
270,Saand Ki Aankh,6.886774746985793,['Tushar Hiranandani'],"['Taapsee Pannu', 'Bhumi Pednekar', 'Prakash Jha']","['Biography, Drama']"
271,Mard Ko Dard Nahin Hota,6.885526508610592,['Vasan Bala'],"['Abhimanyu Dasani', 'Radhika Madan', 'Mahesh Manjrekar']","['Action, Comedy']"
272,Ittefaq,6.884800392658148,['Abhay Chopra'],"['Sidharth Malhotra', 'Sonakshi Sinha', 'Akshaye Khanna']","['Crime, Mystery, Thriller']"
273,102 Not Out,6.884056869279554,['Umesh Shukla'],"['Amitabh Bachchan', 'Rishi Kapoor', 'Vijay Raaz']","['Comedy, Drama']"
274,Padmaavat,6.880839057529191,['Sanjay Leela Bhansali'],"['Deepika Padukone', 'Ranveer Singh', 'Shahid Kapoor']","['Drama, History, Romance']"
275,Aashiqui 2,6.876094454369244,['Mohit Suri'],"['Aditya Roy Kapoor', 'Shraddha Kapoor', 'Shaad Randhawa']","['Drama, Music, Musical']"
276,Gadar: Ek Prem Katha,6.871251889059282,['Anil Sharma'],"['Sunny Deol', 'Ameesha Patel', 'Amrish Puri']","['Action, Drama, Romance']"
277,Tere Bin Laden,6.870516812899497,['Abhishek Sharma'],"['Ali Zafar', 'Pradhuman Singh', 'Piyush Mishra']","['Comedy, Drama']"
278,Rahasya,6.868327404231776,['Manish Gupta'],"['Kay Kay Menon', 'Ashish Vidyarthi', 'Tisca Chopra']","['Mystery, Thriller']"
279,Batla House,6.8669923710906495,['Nikkhil Advani'],"['John Abraham', 'Nora Fatehi', 'Mrunal Thakur']","['Action, Crime, Drama']"
280,Phas Gaye Re Obama,6.865114389799249,['Subhash Kapoor'],"['Rajat Kapoor', 'Neha Dhupia', 'Sanjay Mishra']","['Comedy, Crime, Drama']"
281,Secrets of Sinauli,6.862559983096922,['Raghav Jairath'],"['Manoj Bajpayee', 'R.S. Bhist', 'K.N. Dixit']","['Documentary, History']"
282,Do Dooni Chaar,6.861191104706089,['Habib Faisal'],"['Rishi Kapoor', 'Neetu Singh', 'Aditi Vasudev']","['Comedy, Drama']"
283,Bandit Queen,6.860631488136615,['Shekhar Kapur'],"['Seema Biswas', 'Nirmal Pandey', 'Rajesh Vivek']","['Biography, Crime, Drama']"
284,Shanghai,6.859607529663835,['Dibakar Banerjee'],"['Emraan Hashmi', 'Abhay Deol', 'Prasenjit Chatterjee']","['Crime, Drama, Mystery']"
285,Titli,6.857255772576119,['Kanu Behl'],"['Shashank Arora', 'Ranvir Shorey', 'Shivani Raghuvanshi']","['Action, Crime, Drama']"
286,D-Day,6.8521342650627775,['Nikkhil Advani'],"['Irrfan Khan', 'Rishi Kapoor', 'Arjun Rampal']","['Action, Thriller']"
287,Dil to Pagal Hai,6.844692037602915,['Yash Chopra'],"['Shah Rukh Khan', 'Madhuri Dixit', 'Karisma Kapoor']","['Comedy, Drama, Musical']"
288,Phir Hera Pheri,6.833359184556531,['Neeraj Vora'],"['Akshay Kumar', 'Sunil Shetty', 'Paresh Rawal']","['Comedy, Crime']"
289,Parineeta,6.833138617498175,['Pradeep Sarkar'],"['Vidya Balan', 'Saif Ali Khan', 'Sanjay Dutt']","['Drama, Musical, Romance']"
290,No Smoking,6.8313045354015225,['Anurag Kashyap'],"['John Abraham', 'Ayesha Takia', 'Paresh Rawal']","['Drama, Horror, Mystery']"
291,Zakhm,6.825883621220257,['Mahesh Bhatt'],"['Ajay Devgn', 'Pooja Bhatt', 'Nagarjuna Akkineni']",['Drama']
292,Raincoat,6.825638459246184,['Rituparno Ghosh'],"['Ajay Devgn', 'Aishwarya Rai Bachchan', 'Annu Kapoor']","['Drama, Romance']"
293,Awarapan,6.822280166835479,['Mohit Suri'],"['Emraan Hashmi', 'Mrinalini Sharma', 'Ashish Vidyarthi']","['Action, Crime, Drama']"
294,Page 3,6.821073181840267,['Madhur Bhandarkar'],"['Konkona Sen Sharma', 'Atul Kulkarni', 'Sandhya Mridul']",['Drama']
295,Ghayal,6.819695627868171,['Rajkumar Santoshi'],"['Sunny Deol', 'Amrish Puri', 'Meenakshi Sheshadri']","['Action, Crime, Drama']"
296,Hum Hain Rahi Pyar Ke,6.815950874474964,['Mahesh Bhatt'],"['Aamir Khan', 'Juhi Chawla', 'Sharokh Bharucha']","['Comedy, Drama, Romance']"
297,Rakhta Charitra,6.814528690834646,['Ram Gopal Varma'],"['Vivek Oberoi', 'Shatrughan Sinha', 'Sudeep']","['Action, Biography, Crime']"
298,A Death in the Gunj,6.8125854585085825,['Konkona Sen Sharma'],"['Kalki Koechlin', 'Vikrant Massey', 'Gulshan Devaiah']","['Drama, Thriller']"
299,Karthik Calling Karthik,6.810855519632311,['Vijay Lalwani'],"['Farhan Akhtar', 'Deepika Padukone', 'Ram Kapoor']","['Drama, Mystery, Romance']"
300,Shaitan,6.809790626361894,['Bejoy Nambiar'],"['Kalki Koechlin', 'Shiv Panditt', 'Gulshan Devaiah']","['Action, Crime, Drama']"
301,Damini,6.805891585450661,['Rajkumar Santoshi'],"['Meenakshi Sheshadri', 'Rishi Kapoor', 'Sunny Deol']","['Crime, Drama']"
302,Parinda,6.803230569996578,['Vidhu Vinod Chopra'],"['Jackie Shroff', 'Anil Kapoor', 'Nana Patekar']","['Action, Crime, Drama']"
303,Pinjar,6.802083431109763,['Chandra Prakash Dwivedi'],"['Urmila Matondkar', 'Manoj Bajpayee', 'Sanjay Suri']",['Drama']
304,13B: Fear Has a New Address,6.801789025009857,['Vikram K. Kumar'],"['Madhavan', 'Neetu Chandra', 'Poonam Dhillon']","['Drama, Horror, Mystery']"
305,Yeh Saali Zindagi,6.799324421198303,['Sudhir Mishra'],"['Irrfan Khan', 'Chitrangda Singh', 'Arunoday Singh']","['Crime, Drama, Thriller']"
306,Shree 420,6.797742329805737,['Raj Kapoor'],"['Nargis', 'Raj Kapoor', 'Nadira']","['Comedy, Crime, Drama']"
307,Khiladi,6.79476730256866,['Abbas Alibhai Burmawalla'],"['Mastan Alibhai Burmawalla', 'Akshay Kumar', 'Ayesha Jhulka']","['Action, Mystery, Romance']"
308,"Blue Skies, Green Waters, Red Earth",6.793048171942747,['Sameer Thahir'],"['Dulquer Salmaan', 'Sunny Wayne', 'Bala Hijam']","['Adventure, Drama, Romance']"
309,Love Per Square Foot,6.78957533975724,['Anand Tiwari'],"['Vicky Kaushal', 'Angira Dhar', 'Alankrita Sahai']","['Comedy, Romance']"
310,Luck by Chance,6.781021314759562,['Zoya Akhtar'],"['Farhan Akhtar', 'Konkona Sen Sharma', 'Rishi Kapoor']",['Drama']
311,Blackmail,6.780847604772968,['Abhinay Deo'],"['Irrfan Khan', 'Kirti Kulhari', 'Urmila Matondkar']","['Comedy, Thriller']"
312,Pardes,6.780007849995712,['Subhash Ghai'],"['Shah Rukh Khan', 'Mahima Chaudhry', 'Amrish Puri']","['Drama, Musical, Romance']"
313,Shootout at Lokhandwala,6.779250582646561,['Apoorva Lakhia'],"['Amitabh Bachchan', 'Sanjay Dutt', 'Sunil Shetty']","['Action, Crime, History']"
314,Zanjeer,6.776231864898402,['Prakash Mehra'],"['Amitabh Bachchan', 'Jaya Bachchan', 'Pran']","['Action, Crime, Drama']"
315,Hum Tum,6.772986641409528,['Kunal Kohli'],"['Saif Ali Khan', 'Rani Mukerji', 'Kirron Kher']","['Comedy, Drama, Romance']"
316,2 States,6.772660994712523,['Abhishek Varman'],"['Arjun Kapoor', 'Alia Bhatt', 'Amrita Singh']","['Comedy, Drama, Romance']"
317,City Lights,6.76870726472572,['Hansal Mehta'],"['Rajkummar Rao', 'Patralekhaa Paul', 'Manav Kaul']","['Drama, Thriller']"
318,Agneepath,6.767099230650906,['Karan Malhotra'],"['Hrithik Roshan', 'Priyanka Chopra Jonas', 'Sanjay Dutt']","['Action, Crime, Drama']"
319,Do Bigha Zamin,6.765022525643617,['Bimal Roy'],"['Balraj Sahni', 'Nirupa Roy', 'Ratan Kumar']",['Drama']
320,Abhimaan,6.763066575521344,['Hrishikesh Mukherjee'],"['Amitabh Bachchan', 'Jaya Bachchan', 'Asrani']","['Drama, Musical']"
321,Dhobi Ghat,6.76167736457537,['Kiran Rao'],"['Prateik', 'Monica Dogra', 'Kriti Malhotra']",['Drama']
322,Ramprasad Ki Tehrvi,6.757335024492187,['Seema Bhargava'],"['Manoj Pahwa', 'Deepika Amin', 'Ninad Kamat']","['Comedy, Drama']"
323,Dream Girl,6.755217837426418,['Raaj Shaandilyaa'],"['Ayushmann Khurrana', 'Nushrat Bharucha', 'Annu Kapoor']","['Comedy, Romance']"
324,Soorma,6.754196455961802,['Shaad Ali'],"['Diljit Dosanjh', 'Taapsee Pannu', 'Angad Bedi']","['Biography, Drama, Sport']"
325,Welcome,6.747389333594215,['Anees Bazmee'],"['Akshay Kumar', 'Katrina Kaif', 'Nana Patekar']","['Comedy, Romance']"
326,Chashme Buddoor,6.735784903916106,['Sai Paranjape'],"['Farooq Shaikh', 'Deepti Naval', 'Saeed Jaffrey']","['Comedy, Family, Romance']"
327,B.A. Pass 3,6.734389420144918,['Narendra Singh'],"['Sunny Sachdeva', 'Armaan Sandhu', 'Ankita Sahu']","['Drama, Romance']"
328,India's Daughter,6.732389551427602,['Leslee Udwin'],"['Asha Devi', 'Badri Singh', 'Satendra']","['Documentary, Biography, Crime']"
329,Saajan,6.73220214256143,"[""Lawrence D'Souza""]","['Sanjay Dutt', 'Madhuri Dixit', 'Salman Khan']","['Drama, Musical, Romance']"
330,Apaharan,6.731665150456761,['Prakash Jha'],"['Ajay Devgn', 'Nana Patekar', 'Bipasha Basu']","['Action, Crime, Drama']"
331,Baadshah,6.730623110610025,['Abbas Alibhai Burmawalla'],"['Mastan Alibhai Burmawalla', 'Shah Rukh Khan', 'Twinkle Khanna']","['Action, Comedy, Crime']"
332,Raees,6.7294664300294516,['Rahul Dholakia'],"['Raj Arjun', 'Shubham Chintamani', 'Shubham Tukaram']","['Action, Crime, Drama']"
333,Laila Majnu,6.724117851593546,['Sajid Ali'],"['Avinash Tiwary', 'Tripti Dimri', 'Sumit Kaul']","['Drama, Romance']"
334,The Chess Players,6.723882045729472,['Satyajit Ray'],"['Sanjeev Kumar', 'Saeed Jaffrey', 'Shabana Azmi']","['Comedy, Drama, History']"
335,Taish,6.719344897107316,['Bejoy Nambiar'],"['Jim Sarbh', 'Harshvardhan Rane', 'Pulkit Samrat']","['Action, Thriller']"
336,Shool,6.716812544275665,['Eeshwar Nivas'],"['Manoj Bajpayee', 'Raveena Tandon', 'Sayaji Shinde']","['Action, Crime, Drama']"
337,Dil Dhadakne Do,6.716673297768899,['Zoya Akhtar'],"['Anil Kapoor', 'Shefali Shah', 'Priyanka Chopra Jonas']","['Comedy, Drama, Romance']"
